strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades,length,mult,rsi_window,rsi_lower,rsi_upper,atr_ratio_threshold,garch_window,vol_percentile,k,horizon,max_bars_back,kernel_lookback,kernel_alpha,ema_len,fast_window,slow_window,sl_stop,tp_stop
lorentzian_knn,4h,0.5591642636785321,0.699969828281532,0.6008534444860247,0.3297343300670396,0.8755129958960328,0.310402456883322,0.4775078050705075,1280,,,,,,,,,16,8,500,4,1.0,,,,0.03,
lorentzian_knn,4h,0.5590398944807027,0.6945949054076017,0.6308948469350776,0.306444927457129,0.560875512995896,0.3283339882149106,0.4682191763842047,820,,,,,,,,,4,4,1000,16,1.0,,,,0.03,
lorentzian_knn,4h,0.5577711107526951,0.6733624823742289,0.5774113634300008,0.384009029246678,0.6922024623803009,0.26013230965105,0.4643586531885338,1012,,,,,,,,,8,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.5573700835444667,0.6893242246884531,0.5832746171379914,0.3555266950922935,0.9644322845417236,0.2695105750667941,0.4427461824806524,1410,,,,,,,,,16,8,1000,4,2.0,,,,0.03,
lorentzian_knn,4h,0.5569658735509658,0.6443168807997658,0.5432013964010468,0.4542623410358183,0.6477428180574556,0.1990331192189648,0.4144500821419448,947,,,,,,,,,2,4,500,16,2.0,,,,0.03,
lorentzian_knn,4h,0.5566828038570011,0.6677209235934226,0.5760106573356677,0.3893041240631057,0.5998632010943913,0.2524574007185046,0.4557884332630292,877,,,,,,,,,2,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.5566798274989334,0.6662478762034147,0.5646823682855263,0.4025865551063653,0.5068399452804377,0.2376676579355156,0.4420269161002765,741,,,,,,,,,2,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.555892563300909,0.7421022316036268,0.5590816234605487,0.3044239454043121,1.3549931600547196,0.3143365401833087,0.442078405636256,1981,,,,,,,,,4,4,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.555505320917276,0.6666820748000412,0.580632887939832,0.3821420820510333,0.4760601915184678,0.2658517085946873,0.4734462882530835,696,,,,,,,,,8,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.5530605113663917,0.7357009429378002,0.5547879712395691,0.3078124760646695,1.3508891928864568,0.3079334433640452,0.4373085637480715,1975,,,,,,,,,4,4,1000,4,2.0,,,,0.03,
lorentzian_knn,4h,0.5529610507166649,0.6336644083933376,0.5706146893502382,0.4277029351808615,0.5581395348837209,0.2183736042715981,0.4300292893143102,816,,,,,,,,,4,4,500,16,0.5,,,,0.03,
lorentzian_knn,4h,0.5506588027418666,0.6519469955088922,0.5202272086169463,0.4460394731774195,0.9794801641586868,0.1930022789176123,0.3921010839177297,1432,,,,,,,,,2,4,500,8,1.0,,,,0.03,
lorentzian_knn,4h,0.5480659269824554,0.678007647592094,0.5900830860419785,0.3327931404434139,0.6450068399452804,0.3059893618409953,0.4747221375744991,943,,,,,,,,,16,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.5480554418214838,0.7300215860735655,0.5507150818477486,0.3027742761257769,1.3508891928864568,0.3100562202035475,0.4325353879218657,1975,,,,,,,,,4,4,1000,4,1.0,,,,0.03,
lorentzian_knn,4h,0.5440164886270576,0.7030133883425854,0.5561688103307999,0.3198683006359451,1.2701778385772913,0.2870877975806952,0.4218279238966582,1857,,,,,,,,,8,4,1000,4,2.0,,,,0.03,
lorentzian_knn,4h,0.5433340163959741,0.6293649754168272,0.5733559717948769,0.3986041156359339,0.4302325581395348,0.2260693667506273,0.4128862549995803,629,,,,,,,,,8,8,500,16,2.0,,,,0.03,
lorentzian_knn,4h,0.5401399526264702,0.6389755583274002,0.5658273760286352,0.382671721623065,0.5615595075239398,0.2560095138284662,0.4541159672173894,821,,,,,,,,,16,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.5398083302427412,0.651489849451736,0.5665892783676293,0.3641186898391935,0.478796169630643,0.2707210124768038,0.4573388759019832,700,,,,,,,,,8,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.5375084921562555,0.6836249531686304,0.5475937630684915,0.3326012732275196,1.1566347469220246,0.3001284025323062,0.4639849969498735,1691,,,,,,,,,4,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.5370790644029604,0.6638801416391412,0.5294656033337993,0.3756244224905469,1.146374829001368,0.2250979816374497,0.3842395298752931,1676,,,,,,,,,16,4,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.5357706577906323,0.6362714703790121,0.5076664108704796,0.4298738212596117,0.9897400820793434,0.1945709008161591,0.3795857323499296,1447,,,,,,,,,2,4,500,8,0.5,,,,0.03,
lorentzian_knn,4h,0.5353039601956038,0.6811166106794534,0.5452660026568149,0.3309250504225933,1.1538987688098494,0.2998134541733896,0.4607493196472382,1687,,,,,,,,,4,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.5350592152730559,0.6835578856340808,0.585947558591318,0.2861726448067605,0.6313269493844049,0.3491617151059662,0.4645046635242578,923,,,,,,,,,2,4,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.5347699773283666,0.6804677710612487,0.5447585850372307,0.3305176446423264,1.1538987688098494,0.2998134541733892,0.4600991861789144,1687,,,,,,,,,4,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.5327749742810539,0.6476907934729292,0.5228179823373019,0.3895108739689722,0.8269493844049247,0.2167840581890809,0.3836641589916306,1209,,,,,,,,,2,8,500,8,2.0,,,,0.03,
lorentzian_knn,4h,0.5295804430669881,0.6637480371048414,0.6015153974606553,0.2787553632895167,0.5615595075239398,0.3401883749506609,0.4375377676282902,821,,,,,,,,,4,4,1000,16,2.0,,,,0.03,
lorentzian_knn,4h,0.5294705838621725,0.660106033851809,0.5569787047743848,0.327781862963778,0.9555403556771546,0.2761941856437184,0.4150643627584406,1397,,,,,,,,,16,8,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.5274506552550671,0.6897532934603243,0.546022239647757,0.2924755532553674,1.2701778385772913,0.3070542007143665,0.4112964273122168,1857,,,,,,,,,8,4,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.5271838485258246,0.6601305241101784,0.6010519968875376,0.2760534660516395,0.5629274965800274,0.3416340817784113,0.4348042516767165,823,,,,,,,,,4,4,1000,16,0.5,,,,0.03,
lorentzian_knn,4h,0.526434854142027,0.683973194093319,0.5415355603571494,0.3012830279918485,1.2674418604651163,0.2945807056752746,0.4058382101041353,1853,,,,,,,,,8,4,1000,4,1.0,,,,0.03,
lorentzian_knn,4h,0.5217850288153175,0.6319978900638222,0.5363952964736608,0.3602242794923013,0.5150478796169631,0.2484181802121184,0.4096392417018079,753,,,,,,,,,2,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.5171411037172248,0.6598942229270796,0.5672341032626548,0.2767106118919883,0.63406292749658,0.3467853408504133,0.443489880031848,927,,,,,,,,,2,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.5141691767498386,0.609653110430042,0.5321884229900404,0.3688380189360323,0.6025991792065664,0.2416633881109316,0.4078176688407787,881,,,,,,,,,2,4,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.5130568630986025,0.6359368433373052,0.5543768201264668,0.3078969324191349,0.6436388508891929,0.3046097153229989,0.4320703695395951,941,,,,,,,,,16,8,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.5107725402288851,0.6166095970347898,0.5230477208671099,0.3573812838494539,0.512311901504788,0.2423259428676537,0.3947530786749311,749,,,,,,,,,2,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.5101635320346326,0.6251115302011706,0.5640508103110355,0.3030122562028456,0.4391244870041039,0.2767603007943664,0.3807122851958539,642,,,,,,,,,16,4,1000,16,0.5,,,,0.03,
lorentzian_knn,4h,0.5086325317668124,0.6219051697405364,0.5023388067850177,0.3638960727836419,0.8344733242134063,0.2202046527642722,0.3617752002119864,1220,,,,,,,,,2,8,500,8,1.0,,,,0.03,
lorentzian_knn,4h,0.5083678428156219,0.644595169355256,0.5279408456689658,0.3071584045760992,0.8987688098495212,0.2739440269446423,0.382154202998797,1314,,,,,,,,,4,4,1000,8,1.0,,,,0.03,
lorentzian_knn,4h,0.504098734283296,0.6361365717382337,0.5374899785861579,0.2946570400405173,0.9569083447332422,0.2937639080805438,0.3945312002514187,1399,,,,,,,,,16,8,1000,4,1.0,,,,0.03,
lorentzian_knn,4h,0.4999554125997889,0.619039298271127,0.5400207220445822,0.3011115889265447,0.6456908344733242,0.3016795990129262,0.4166648963181873,944,,,,,,,,,16,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.4947343375837026,0.6164134862544454,0.5082504031359808,0.3189794071371007,1.1901504787961696,0.2757459078833341,0.40173100248152,1740,,,,,,,,,2,8,1000,4,2.0,,,,0.05,
lorentzian_knn,4h,0.4947343375837026,0.6164134862544454,0.5082504031359808,0.3189794071371007,1.1901504787961696,0.2757459078833341,0.40173100248152,1740,,,,,,,,,2,8,1000,4,0.5,,,,0.05,
lorentzian_knn,4h,0.4947343375837026,0.6164134862544454,0.5082504031359808,0.3189794071371007,1.1901504787961696,0.2757459078833341,0.40173100248152,1740,,,,,,,,,2,8,1000,4,1.0,,,,0.05,
lorentzian_knn,4h,0.4921301539836991,0.5990356483790914,0.5158584517176803,0.3258611970558616,0.6942544459644323,0.2643714069073741,0.3924181665938178,1015,,,,,,,,,8,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.4871860940023457,0.6369465330647532,0.5240503144002266,0.2506412881879213,0.83515731874145,0.3208495859455243,0.3632229684168736,1221,,,,,,,,,8,4,1000,8,0.5,,,,0.03,
lorentzian_knn,4h,0.4856580339946105,0.5638133182158633,0.5105418996223214,0.3565671227385624,0.3946648426812585,0.2393050769168635,0.3882115055785458,577,,,,,,,,,16,4,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4835173314871127,0.6145273985564481,0.5044564391931284,0.2878981343553166,0.8912448700410397,0.2751622769954955,0.3571704584222073,1303,,,,,,,,,4,4,1000,8,2.0,,,,0.03,
lorentzian_knn,4h,0.4823030230324789,0.6194135513599631,0.5321087445426377,0.249683263752341,0.6326949384404925,0.352798837702585,0.4024056976950285,925,,,,,,,,,2,4,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4821799412215105,0.5923514402593971,0.4779853300641131,0.3394792203283923,0.8392612859097127,0.2211925008118557,0.336492004281998,1227,,,,,,,,,2,8,500,8,0.5,,,,0.03,
lorentzian_knn,4h,0.4787497183781795,0.6022272061054624,0.5004338536649421,0.2924289327883729,1.0786593707250345,0.282471655329834,0.3742993196369761,1577,,,,,,,,,16,4,500,4,0.5,,,,0.03,
lorentzian_knn,4h,0.4769857100809953,0.6074364004632806,0.4961566665336288,0.2838804997853145,0.9062927496580028,0.2738044900661893,0.3496751350061382,1325,,,,,,,,,4,4,1000,8,0.5,,,,0.03,
lorentzian_knn,4h,0.4763256046059477,0.5569288470653806,0.4920182369685636,0.3531619822974213,0.5807113543091655,0.214393285161556,0.3396086928753947,849,,,,,,,,,16,8,500,8,2.0,,,,0.03,
lorentzian_knn,4h,0.4732656270483141,0.564392727736948,0.5018701276796955,0.3231583254987539,0.5581395348837209,0.2597823607589221,0.3811668712293695,816,,,,,,,,,16,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.4729492335691158,0.5537761796977806,0.5020842337980477,0.3360449718352975,0.3960328317373461,0.2472805941174363,0.3768158042872485,579,,,,,,,,,16,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.4718885447466936,0.5507537631917309,0.4653584175188031,0.3732650473812014,0.6456908344733242,0.198460534592142,0.3314600264098231,944,,,,,,,,,2,4,500,16,1.0,,,,0.03,
lorentzian_knn,4h,0.4714541703795913,0.6111264208669634,0.5095571886093225,0.2471214848333639,0.832421340629275,0.3143794785841665,0.3494853509034473,1217,,,,,,,,,8,4,1000,8,2.0,,,,0.03,
lorentzian_knn,4h,0.4686193082386538,0.5346455966066125,0.4889680970671407,0.3602354682528885,0.408344733242134,0.2123890540561925,0.3435766545580782,597,,,,,,,,,16,8,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4671610263025951,0.6104965019099883,0.5037542378516693,0.2394538472769969,0.8344733242134063,0.3196571574958728,0.3437419831148486,1220,,,,,,,,,8,4,1000,8,1.0,,,,0.03,
lorentzian_knn,4h,0.4661853770267524,0.5686099370599775,0.4682397755648765,0.327564898444328,0.9090287277701778,0.2213160591455866,0.3236163934508267,1329,,,,,,,,,4,4,500,8,0.5,,,,0.03,
lorentzian_knn,4h,0.4549211587671833,0.5313735792169674,0.4487767300713311,0.3591290268633232,0.7564979480164159,0.2015973070921346,0.3231421989843044,1106,,,,,,,,,8,4,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.4544532750503752,0.5745706959935354,0.4777042967066566,0.2710456921365471,1.0827633378932968,0.2872285718976325,0.3502988857794285,1583,,,,,,,,,16,4,500,4,1.0,,,,0.03,
lorentzian_knn,4h,0.4511528153568067,0.5134084529589242,0.4799634111685597,0.3393347027422301,0.4076607387140903,0.2217714454553837,0.3373113445480899,596,,,,,,,,,16,8,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4434426243628057,0.5622464672463482,0.4704366390576349,0.2580434858232531,0.7599179206566348,0.3025348980899295,0.3513786539443708,1111,,,,,,,,,8,4,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.439655111658339,0.5371549073039854,0.4772808828511018,0.2720296129380475,0.5595075239398085,0.2884915796455686,0.3534441496309521,818,,,,,,,,,16,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.4379631294400405,0.5401512071560414,0.4625252461657245,0.2771502424263554,0.7366621067031464,0.2427965667033962,0.2980741024156839,1077,,,,,,,,,16,4,1000,8,0.5,,,,0.03,
lorentzian_knn,4h,0.4363992844209219,0.5034694435342686,0.463295471294374,0.3200762187296743,0.4548563611491108,0.2275705937922044,0.3253207039002198,665,,,,,,,,,8,8,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4355675426219809,0.5508574992339836,0.4400389764219265,0.2773761666726984,1.1210670314637483,0.2443836925676479,0.3004879103949274,1639,,,,,,,,,8,4,500,4,2.0,,,,0.03,
lorentzian_knn,4h,0.4348080650344442,0.5288313433606561,0.4522619357866186,0.2919898231806542,0.5150478796169631,0.2441451992937299,0.3176569166917615,753,,,,,,,,,2,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.4347455025794993,0.5214932827914684,0.4344716893597012,0.3193556088500051,0.6477428180574556,0.2263537395990606,0.3225881810417829,947,,,,,,,,,2,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4300305312663659,0.5056372635820655,0.4267822201177818,0.3324698659940173,0.6477428180574556,0.1987189663130234,0.2921254304390177,947,,,,,,,,,2,4,500,16,0.5,,,,0.03,
lorentzian_knn,4h,0.4298245231032284,0.5460487436375192,0.4565010418708569,0.2481823769565452,0.7578659370725034,0.3016851710516908,0.3354101146410507,1108,,,,,,,,,8,4,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.4288803020244892,0.495966287236136,0.4602397445960732,0.3080728791707094,0.3488372093023256,0.2378460369010035,0.3274696327770448,510,,,,,,,,,16,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4258631278458954,0.5302471885053615,0.437189070709363,0.2753584374364729,0.899452804377565,0.2402985978022627,0.2926119034869637,1315,,,,,,,,,4,4,500,8,2.0,,,,0.03,
lorentzian_knn,4h,0.4234347687197384,0.5066442516147953,0.4263500052900929,0.3095735549559744,0.7564979480164159,0.2184434091539029,0.2996981445565692,1106,,,,,,,,,8,4,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.4220904751461011,0.5345930820747445,0.4272675162980896,0.2669099580892545,1.1203830369357046,0.2442990824056252,0.2879441529649427,1638,,,,,,,,,8,4,500,4,1.0,,,,0.03,
lorentzian_knn,4h,0.4212867507775413,0.4872372092607663,0.4505307509626398,0.3041088059481427,0.4890560875512996,0.2271768542945544,0.3068434781509086,715,,,,,,,,,4,8,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4207152331906457,0.5479631973580651,0.4325210218971866,0.2392454922608791,1.337209302325581,0.2861863837106962,0.3038214333259029,1955,,,,,,,,,4,4,500,4,2.0,,,,0.03,
lorentzian_knn,4h,0.4205451672005072,0.4799164121231463,0.4459318448640443,0.3159968296401179,0.4890560875512996,0.205869858386194,0.2872098507609461,715,,,,,,,,,4,8,500,16,2.0,,,,0.03,
lorentzian_knn,4h,0.420367791409946,0.487984024138947,0.4495334922916412,0.3010471135562492,0.4569083447332421,0.2324692252432488,0.3112449465692384,668,,,,,,,,,8,8,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4200426457140787,0.5364160149329036,0.4483186068565618,0.2366021922798291,0.7551299589603283,0.3097467928042255,0.3275333358160575,1104,,,,,,,,,8,4,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.419603358597549,0.4981235948740112,0.4530890396600205,0.2814240291664613,0.3891928864569083,0.2584915283079225,0.3248545606557954,569,,,,,,,,,16,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4179597294947478,0.5450067540419258,0.4302718869136153,0.2362515393463098,1.337209302325581,0.2878662968438408,0.3015745185268306,1955,,,,,,,,,4,4,500,4,1.0,,,,0.03,
lorentzian_knn,4h,0.4172975241356074,0.5181926929750994,0.4433095917716722,0.2567585647135533,0.7373461012311902,0.2477372029941712,0.2802253412439146,1078,,,,,,,,,16,4,1000,8,1.0,,,,0.03,
lorentzian_knn,4h,0.415523786532655,0.5175771286127915,0.4271597216394323,0.2678167286523623,0.9001367989056087,0.2401867229627401,0.2836878770583522,1316,,,,,,,,,4,4,500,8,1.0,,,,0.03,
lorentzian_knn,4h,0.413645428979998,0.4709905989018258,0.4254145882446625,0.3254160431528964,0.4172366621067031,0.193248728335881,0.2767455735740081,610,,,,,,,,,8,8,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4130798780677571,0.5261312574604293,0.4366665292077364,0.2387580544042148,0.7448700410396717,0.2976663633727064,0.3165847318107285,1089,,,,,,,,,4,8,500,8,1.0,,,,0.05,
lorentzian_knn,4h,0.4127130469910959,0.5040028761899801,0.4313017004762982,0.2724046212407147,0.5191518467852257,0.2452679073717911,0.295741839133367,759,,,,,,,,,2,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4106513406679301,0.5196421212124285,0.4324585687642682,0.2435230718455941,0.902872777017784,0.2937947884237922,0.3189280805935818,1320,,,,,,,,,16,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.4098111689614796,0.5290508803440931,0.4055332477998354,0.2551028082796391,1.3207934336525309,0.2458103899030516,0.27588293294359,1931,,,,,,,,,2,4,1000,4,2.0,,,,0.03,
lorentzian_knn,4h,0.4098111689614796,0.5290508803440931,0.4055332477998354,0.2551028082796391,1.3207934336525309,0.2458103899030516,0.27588293294359,1931,,,,,,,,,2,4,1000,4,1.0,,,,0.03,
lorentzian_knn,4h,0.4098111689614796,0.5290508803440931,0.4055332477998354,0.2551028082796391,1.3207934336525309,0.2458103899030516,0.27588293294359,1931,,,,,,,,,2,4,1000,4,0.5,,,,0.03,
lorentzian_knn,4h,0.4094089645762287,0.5047679853983528,0.4405516763282547,0.2511208917280373,0.6826265389876881,0.2635389288963787,0.292669624202672,998,,,,,,,,,16,4,500,8,2.0,,,,0.03,
lorentzian_knn,4h,0.4084310468820463,0.4740124929276298,0.4399766570690828,0.2894435086342318,0.3447332421340629,0.2387106859037651,0.3068766621959085,504,,,,,,,,,16,8,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4082122375931401,0.4747146497718199,0.4401960920323062,0.2875585002490677,0.493844049247606,0.2329922673718691,0.2966509469866539,722,,,,,,,,,4,8,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.4080599924201558,0.5029803244611222,0.4355504595635328,0.2540090825554901,0.6785225718194254,0.2560638124618904,0.2871532616495694,992,,,,,,,,,16,4,500,8,0.5,,,,0.03,
lorentzian_knn,4h,0.405253090124423,0.4909749710762943,0.420409734933554,0.2758006040461302,0.5191518467852257,0.2344570973989174,0.2853187630727098,759,,,,,,,,,2,8,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4049413404385591,0.4681289705735297,0.4229554296535301,0.3026770777102939,0.4179206566347469,0.2061656838940227,0.2744152503492606,611,,,,,,,,,8,8,1000,16,1.0,,,,0.05,
lorentzian_knn,4h,0.4043773893623411,0.4966760484665203,0.4324518929014635,0.2532380070176465,0.6805745554035568,0.2554480708657139,0.2854433054329988,995,,,,,,,,,16,4,500,8,1.0,,,,0.03,
lorentzian_knn,4h,0.4040341974855124,0.4692601838494625,0.4342537216502608,0.2868466915021639,0.487688098495212,0.2296171545529331,0.2911393557926505,713,,,,,,,,,4,8,1000,16,2.0,,,,0.05,
lorentzian_knn,4h,0.4033224452244434,0.4755492322640862,0.4213689941098092,0.2889735136195537,0.5834473324213406,0.2139505214969414,0.2716515692056611,853,,,,,,,,,16,8,500,8,1.0,,,,0.03,
lorentzian_knn,4h,0.3994175567630073,0.4587063904136908,0.4302439063804918,0.2895394289446114,0.4097127222982216,0.2223742433158209,0.283978226294979,599,,,,,,,,,16,8,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.3971190405226032,0.4714404574804959,0.4341361179634312,0.2610067404712515,0.4555403556771545,0.2560451982296597,0.2958265567530683,666,,,,,,,,,8,8,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.396658871630104,0.5195445311619519,0.4097993500026802,0.219670847215064,1.344049247606019,0.2898276733820689,0.2805052301914766,1965,,,,,,,,,4,4,500,4,0.5,,,,0.03,
lorentzian_knn,4h,0.394777789754126,0.4919663468365221,0.4204639624042823,0.2395068743274417,0.738030095759234,0.2479518400878351,0.2599865832766713,1079,,,,,,,,,16,4,1000,8,2.0,,,,0.03,
lorentzian_knn,4h,0.3938699893514407,0.4997635890951628,0.4185312950090625,0.2280172173688562,0.8372093023255814,0.2866134616870834,0.2886560476504059,1224,,,,,,,,,2,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.3919712515568163,0.4971341048490864,0.416929231816884,0.2267961335737217,0.8337893296853626,0.2866134616870824,0.2869610262122595,1219,,,,,,,,,2,8,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.3916672369867091,0.4534874265023827,0.4112358069860601,0.2896717476331266,0.4192886456908344,0.210455304798815,0.2675159720187783,613,,,,,,,,,8,8,1000,16,0.5,,,,0.05,
lorentzian_knn,4h,0.3907875475154416,0.4716007815962268,0.4178070645083402,0.2560170517481624,0.4979480164158686,0.2552379647128065,0.2886195472253981,728,,,,,,,,,8,4,500,16,2.0,,,,0.05,
lorentzian_knn,4h,0.3900835701294387,0.4963086640442001,0.4151525524622745,0.2233811292435877,0.8467852257181943,0.2895145500566862,0.2853607321509521,1238,,,,,,,,,2,8,1000,8,0.5,,,,0.05,
lorentzian_knn,4h,0.3885913967233657,0.4659918515515509,0.394375110106989,0.2796070769021623,0.759233926128591,0.2177916556367861,0.2671959847509395,1110,,,,,,,,,8,4,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.3884213642865086,0.4947748630518365,0.3960399415777014,0.2389981219748785,1.1292749658002736,0.246168173341358,0.257356559721185,1651,,,,,,,,,8,4,500,4,0.5,,,,0.03,
lorentzian_knn,4h,0.3879435978910556,0.493883212908093,0.4127416949519931,0.2218926808074015,0.7455540355677155,0.2961277311227385,0.290380842585804,1090,,,,,,,,,4,8,500,8,0.5,,,,0.05,
lorentzian_knn,4h,0.3862011795919447,0.4713975265036407,0.3934629800467649,0.2653442499215299,0.6456908344733242,0.2372792134790834,0.277103805554065,944,,,,,,,,,2,4,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.3861712703829749,0.5038867300428084,0.4070582185840165,0.2083303759688219,1.1456908344733243,0.3215348587075137,0.2965855740910094,1675,,,,,,,,,2,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.3861712703829749,0.5038867300428084,0.4070582185840165,0.2083303759688219,1.1456908344733243,0.3215348587075137,0.2965855740910094,1675,,,,,,,,,2,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.3861712703829749,0.5038867300428084,0.4070582185840165,0.2083303759688219,1.1456908344733243,0.3215348587075137,0.2965855740910094,1675,,,,,,,,,2,8,500,4,2.0,,,,0.05,
lorentzian_knn,4h,0.3821956214336264,0.4734281178383588,0.409414984007945,0.2333329303196646,0.7790697674418605,0.273961990197329,0.2817482861454985,1139,,,,,,,,,4,8,1000,8,1.0,,,,0.05,
lorentzian_knn,4h,0.3798166986606777,0.4374351766829739,0.4077621408625813,0.2750466190957125,0.4870041039671682,0.2105651568174574,0.2529929489037661,712,,,,,,,,,4,8,500,16,1.0,,,,0.03,
lorentzian_knn,4h,0.379044712594576,0.4835863670538381,0.4022570504039546,0.2164435021728477,0.7448700410396717,0.2930796033769303,0.2793890958408506,1089,,,,,,,,,4,8,500,8,2.0,,,,0.05,
lorentzian_knn,4h,0.3780362132070503,0.4772107767801539,0.4252772699607745,0.1985624050225213,0.6060191518467852,0.2944080594407097,0.2555719227996312,886,,,,,,,,,4,4,1000,16,0.5,,,,0.03,
lorentzian_knn,4h,0.3638278442313154,0.4502426745381196,0.3753164905753161,0.237119424144909,0.6477428180574556,0.2481529296147888,0.2573953234430866,947,,,,,,,,,2,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.3625801064971437,0.4385757522492517,0.3907000022253734,0.2331326830994365,0.4958960328317373,0.2553646469608636,0.2606903260225185,725,,,,,,,,,8,4,500,16,1.0,,,,0.05,
lorentzian_knn,4h,0.3613220298851608,0.4230378254452583,0.3958724187187021,0.2444839136381561,0.3447332421340629,0.2453189935520613,0.2628017824155328,504,,,,,,,,,16,8,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.3600724288521384,0.4619039452585651,0.3835120458265924,0.2008574566691155,1.0875512995896033,0.2863564658395165,0.2511037459904974,1590,,,,,,,,,16,4,500,4,2.0,,,,0.03,
lorentzian_knn,4h,0.3591396544672965,0.4567611475942075,0.382991633180275,0.2051256849184369,0.9015047879616964,0.2931844417028893,0.2635804080710653,1318,,,,,,,,,16,8,500,4,1.0,,,,0.05,
lorentzian_knn,4h,0.3530642287173722,0.4298793949488897,0.3845121194130032,0.2191961163797179,0.4952120383036936,0.2654976416622767,0.2543258538062772,724,,,,,,,,,8,4,500,16,0.5,,,,0.05,
lorentzian_knn,4h,0.3529384424476878,0.4078999731122183,0.379428510616585,0.2531663333927499,0.487688098495212,0.2077688875791015,0.2279643658483316,713,,,,,,,,,4,8,500,16,0.5,,,,0.03,
lorentzian_knn,4h,0.3409781262325017,0.4450953884408116,0.3617045780162365,0.1814286581710203,1.008891928864569,0.3102403254593402,0.2452830134166123,1475,,,,,,,,,8,8,500,4,0.5,,,,0.05,
lorentzian_knn,4h,0.3399863259903442,0.4458079113355095,0.3580813212240977,0.1807958836297035,1.0861833105335157,0.2874936394180928,0.2250581722371147,1588,,,,,,,,,16,4,1000,4,2.0,,,,0.03,
lorentzian_knn,4h,0.3395531777066075,0.4253748986647974,0.3684670440771594,0.1962103500584693,0.7729138166894665,0.2811311492857974,0.2399754394974746,1130,,,,,,,,,4,8,1000,8,2.0,,,,0.05,
lorentzian_knn,4h,0.3327726460240162,0.4358792476472051,0.3539822898607324,0.1740875333563814,1.0041039671682626,0.3126199126335585,0.2365067139665195,1468,,,,,,,,,8,8,500,4,1.0,,,,0.05,
