strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close,1h,-4.4713596348703835,-6.653377533227517,-5.249454429511655,-0.7839076424195991,10.651846785225718,0.9978374559207499,-0.9977693586275636,15573
volty_expan_close,1h,-4.487818693672265,-6.654861854606387,-5.297859072470374,-0.7883874336286599,10.651846785225718,0.9980150681287204,-0.9979525637437778,15573
volty_expan_close,1h,-2.4638790506414883,-3.561799101471404,-2.882035950353256,-0.581828749823167,6.309165526675787,0.9656106554383218,-0.9633051101378828,9224
volty_expan_close,1h,-2.6403072369534595,-3.7806060513077653,-3.145930739290415,-0.6142853154774295,6.305061559507524,0.976025278124396,-0.9744179544590519,9218
volty_expan_close,1h,-2.6708168470603777,-3.806098491443454,-3.205627508671812,-0.6222973262715085,6.30437756497948,0.9781426141837553,-0.9766772418775673,9217
volty_expan_close,1h,-0.8883590078061466,-1.1952110367378845,-1.0068226355618588,-0.3607593414747839,3.70656634746922,0.7390500233291691,-0.7112215037984437,5419
volty_expan_close,1h,-1.1175393327541523,-1.512130321574415,-1.3057249049347515,-0.40323244214653564,3.6963064295485637,0.8188914476023894,-0.7991843141518871,5404
volty_expan_close,1h,-1.185936477503145,-1.6035222952795594,-1.3987697070630145,-0.4163221575747226,3.6928864569083446,0.838487421105988,-0.8209126025562204,5399
volty_expan_close,1h,0.24162647087727163,0.30034398230622816,0.27041876569325596,0.13454416082267862,1.5034199726402189,0.27473122887532325,0.15649038222053338,2198
volty_expan_close,1h,0.024749036691480514,0.05996107729279701,0.05432165377305391,-0.05177296785851489,1.4781121751025992,0.36498986026947167,-0.07356967160752753,2161
volty_expan_close,1h,-0.05005652163585085,-0.028495715554735367,-0.026065344355640268,-0.10279544035754874,1.4678522571819426,0.38880529668573244,-0.15073189051178254,2146
volty_expan_close,1h,0.8296666672355522,0.8568864090825344,0.8249455804392274,0.7980947649025673,0.7318741450068399,0.22688634109538225,0.9476766240857679,1070
volty_expan_close,1h,0.6732042267312965,0.7330779912771674,0.6980519176135558,0.5685248497878764,0.7038303693570451,0.2670209137567634,0.7614232975827798,1029
volty_expan_close,1h,0.5623178920232543,0.633371911265294,0.6029731468958367,0.42692394482795254,0.6976744186046512,0.2999822698416937,0.6204526707305391,1020
volty_expan_close,1h,1.4907809739515927,1.3707034388064514,1.3416909528861696,1.799974375210537,0.4110807113543092,0.18573466025980537,2.174954799642667,601
volty_expan_close,1h,1.2688864747912698,1.2637613501234968,1.2236117148985441,1.3209947342410264,0.38235294117647056,0.2359107753039802,1.964240910206445,559
volty_expan_close,1h,1.0966954398041202,1.0809756838469358,1.0379480295416619,1.1764025246761571,0.37688098495212036,0.2214295639295637,1.5276701957358665,551
volty_expan_close+atr_ratio,1h,-1.1416466830228984,-1.4718179774219802,-1.4613559501804267,-0.3817090233332607,3.4835841313269493,0.7984731421880111,-0.7668717491265652,5093
volty_expan_close+atr_ratio,1h,-0.7303418674416218,-0.8734835541676501,-0.9665715857870625,-0.3032565667948098,2.6354309165526675,0.6549535290992049,-0.5880747925120513,3853
volty_expan_close+atr_ratio,1h,-0.5353449851393417,-0.5896784894942632,-0.7368751009029241,-0.26137019690253077,1.9425444596443229,0.538806245438243,-0.45555759432473303,2840
volty_expan_close+atr_ratio,1h,-1.270790689065108,-1.6234661274096718,-1.6628079595768062,-0.4085395007606576,3.4774281805745555,0.8415648319546329,-0.8150354921276253,5084
volty_expan_close+atr_ratio,1h,-0.8696706867908677,-1.0376228846931275,-1.1835416467917168,-0.3318634629203387,2.6292749658002736,0.7236603195812231,-0.667164522311372,3844
volty_expan_close+atr_ratio,1h,-0.6622643228532601,-0.731310265547501,-0.9437501087964356,-0.28871727998443,1.9363885088919288,0.6190249892462026,-0.5455565130310864,2831
volty_expan_close+atr_ratio,1h,-0.22732296794898973,-0.2422628428953053,-0.24277754734675958,-0.19194855528946575,2.289329685362517,0.4189855319707162,-0.28526102531700254,3347
volty_expan_close+atr_ratio,1h,-0.12087355010335135,-0.11114442334854807,-0.12281748250271173,-0.13190178671039535,1.813953488372093,0.35327021336068615,-0.17398071275243338,2652
volty_expan_close+atr_ratio,1h,-0.083483462722705,-0.07087749397650056,-0.08707810010969788,-0.09669678366398472,1.3741450068399452,0.34331102726612694,-0.1264861122260576,2009
volty_expan_close+atr_ratio,1h,-0.4481528709763677,-0.5233464567948851,-0.538873810390566,-0.2571738171374793,2.282489740082079,0.5659672087989845,-0.46744982282052233,3337
volty_expan_close+atr_ratio,1h,-0.34239298287570136,-0.3744038751641518,-0.42643142148377333,-0.21567335454969552,1.8064295485636115,0.5057739843890283,-0.37039176356355114,2641
volty_expan_close+atr_ratio,1h,-0.29329064542582683,-0.2996969870854516,-0.38011272135675894,-0.1979267806153951,1.3666210670314638,0.4480703684565536,-0.3106365764738522,1998
volty_expan_close+atr_ratio,1h,0.6563539812205226,0.6478405257790933,0.6555940946508024,0.6684651417121484,1.13406292749658,0.1954696177674178,0.6354359799740227,1658
volty_expan_close+atr_ratio,1h,0.6926086031480583,0.6493909811763056,0.7059518325721509,0.7368888696863024,0.9398084815321477,0.1807194841901951,0.6500011594882109,1374
volty_expan_close+atr_ratio,1h,0.6644519877517285,0.6012791619201263,0.7106488376156188,0.7024855723299748,0.7441860465116279,0.17825136300853478,0.6041125778175014,1088
volty_expan_close+atr_ratio,1h,0.29147197193476476,0.3251054211686841,0.3322548939328052,0.20584445095816528,1.1231190150478796,0.2504820900968058,0.2230914727226138,1642
volty_expan_close+atr_ratio,1h,0.3061537412586745,0.3280086465945662,0.3597039457558221,0.22346366298033804,0.93296853625171,0.24866199310362602,0.24186519685463023,1364
volty_expan_close+atr_ratio,1h,0.31148746753805356,0.3146733062792964,0.373332532181913,0.24539461790587044,0.7400820793433652,0.2275441439701084,0.24314367827275277,1082
volty_expan_close+atr_ratio,1h,1.4246063715003898,1.2561122284852952,1.2832873735817896,1.79058422677245,0.6231190150478796,0.16300241286744416,1.7893098469743622,911
volty_expan_close+atr_ratio,1h,1.4174130923824824,1.2495499360762015,1.3352003263519079,1.7234434001547654,0.5369357045143639,0.16655210099452636,1.7478018351900482,785
