strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close+atr_ratio,1h,1.250189848449402,1.1251889743109618,1.155856760531956,1.5111907685514347,0.473972602739726,0.1377591739581305,0.2087282554608958,173
vec_rsi_regime,4h,1.2501014169556646,0.8273603615458242,1.1872471920248884,1.8766103824328944,0.1013698630136986,0.0753103311770035,0.1417415808752373,37
vec_rsi_regime,4h,1.2473269823251094,0.9932438816729252,1.1154702713132314,1.717961160873233,0.3123287671232876,0.1048218126081976,0.180615266927389,114
vec_rsi_regime,4h,1.246596998686222,1.1806788442306924,1.0850211423991167,1.4960637275807005,0.6273972602739726,0.1333687958349458,0.200126252244897,229
volty_expan_close,4h,1.2404271665039737,1.1057676311542084,1.1385020361477207,1.5218983439932472,0.1561643835616438,0.1475290853200205,0.2252039944352311,57
vec_rsi_regime,4h,1.232841858813411,0.7841349470910395,1.1928025301956025,1.8711570697277131,0.1123287671232876,0.073924571748407,0.1387286071721067,41
vec_rsi_regime,4h,1.2200952413628612,1.0643907520849925,1.0552354300296998,1.5925610383998474,0.5698630136986301,0.1122544423733196,0.1793033394553985,208
vec_rsi_regime,4h,1.2185183084143758,1.0444473189923096,1.2017948021222693,1.4673364672692373,0.2054794520547945,0.1210233505553205,0.1781094671233593,75
volty_expan_close+atr_ratio+garch,4h,1.2176276625490612,0.9255911515691204,1.072417904021452,1.752219435716592,0.3397260273972602,0.0855714014522617,0.1503801151104392,124
vec_rsi_regime,4h,1.2119180233640263,0.9850608740820782,1.0375719404714157,1.688740305299235,0.4958904109589041,0.10151008537583,0.1719320717537435,181
vec_rsi_regime,4h,1.2107277855469172,1.0379260306392897,1.0252836040311757,1.6265743069394951,0.5123287671232877,0.1068930117481063,0.1743850951248284,187
vec_rsi_regime,1h,1.2072744725931788,1.2989377597912608,1.3206916814011544,0.971639547521094,0.6547945205479452,0.238374828190387,0.2322296459154298,239
vec_rsi_regime,4h,1.2068466460914902,0.76954955150396,1.1562595356076086,1.8404965493587455,0.1013698630136986,0.0736113087985352,0.1358766902205032,37
volty_expan_close+garch,4h,1.2051964444851335,1.1454741370675647,1.1086227611952044,1.3813998709984885,0.7561643835616438,0.1496019499416526,0.207281311763885,276
vec_rsi_regime,4h,1.202584326917354,1.163256942064672,1.050430913104338,1.407174253867279,0.6575342465753424,0.140643398207955,0.1985025631342067,240
vec_rsi_regime,4h,1.200168894017082,0.9554610457342464,1.1550795161938456,1.571535402884099,0.273972602739726,0.1123269525910716,0.1770499073681227,100
vec_rsi_regime,4h,1.199153073469739,0.8631416227672584,1.1525744372656763,1.69374697727711,0.1315068493150684,0.0795565069279707,0.1351416607651139,48
vec_rsi_regime,4h,1.1983561334097814,1.1406620452746974,1.2547121294966386,1.2189255881697028,0.2136986301369863,0.1801904357799237,0.2203023791481282,78
volty_expan_close+garch,4h,1.1894222345293777,1.1419179796311512,1.1471100523589346,1.2950734232307894,0.1726027397260274,0.1570946990167036,0.2040599241381093,63
vec_rsi_regime,4h,1.1891965526175825,0.905345653448365,0.9643416245443988,1.7925193462497218,0.4575342465753425,0.0854067148577533,0.1535432926405132,167
volty_expan_close+garch,4h,1.1883504305536834,1.1478912267017845,1.07244566174542,1.3582008044978124,0.7863013698630137,0.1461696944625239,0.1991225911497195,287
vec_rsi_regime,4h,1.1875634970466076,1.1526924914276673,1.073420006396802,1.3482016618550006,0.6054794520547945,0.1416723521577714,0.191573399447777,221
vec_rsi_regime,4h,1.1849750239522034,1.0423180042330924,1.019358259285285,1.540801148244603,0.6,0.1152379784670159,0.1780862271320374,219
vec_rsi_regime,4h,1.1828284485763747,1.046542890197086,1.1752909480137672,1.372080026978034,0.1561643835616438,0.1287070805685267,0.1771207643213918,57
